,SourceFile,Page,PageUtterances,PageSpeakers,PageEmotions,PagePanels,PageBalloons,FileNr,Split,ComicBookTitle,image_path
687,QC copy - 1644 - 23 American Vampire vol. 4 - AVC2 8.xlsx,13,"['COME ON, WE SHOULD HURRY.', ""BUT FOR WHAT IT'S WORTH, IT'S GOOD TO SEE YOU AGAIN FELICIA."", ""YOU TOO, DIZ. THIS IS PEARL JONES. BUT WHAT IS IT? WHAT'S WRONG?"", ""WE GOT A DRY SUPPLY SHIPMENT THIS MORNING. IT WAS OFF SCHEDULE AND IT WAS HUGE. BIGGER THAN WHAT WAS REQUESTED. SMALLER, THAT'D BE FINE. BUT BIG IS SUSPICIOUS. NO ONE PINCHES PENNIES LIKE UNCLE SAM."", ""WHAT'S THE SIGNIFICANCE?"", 'MAYBE NOTHING.', 'OR?', 'OR… COULD BE SOME OF THEM SNUCK IN WITH IT.', 'TONGUE?', 'COULD BE.', ""BUT AT HEART, THE TONGUE, THEY'RE JUST PEOPLE, RIGHT?"", ""NOT EXACTLY. NOT AFTER THEY SUCKLE. THEY… GAIN THINGS FROM THE BEAST'S MILK."", 'GAIN WHAT?', ""LONG LIFE, DIFFERENT ABILITIES. THEY LOOK HUMAN, WHEN THEY WANT TO, BUT THEY'RE NOT FULLY HUMAN, NOT ANYMORE."", ""YOU CAN SAY THAT AGAIN. DEMONIC LOOKING. ALL OF THEM. NOW FOLLOW MY LEAD. I'D NEVER HAVE BEEN ABLE TO GET YOU THROUGH THE MAIN GATES, WHERE THEY DO DIAMOND SCREENS. BUT THIS ENTRANCE, THESE MEN, THEY CAME UP UNDER ME. AND I TOLD THEM TO EXPECT YOU. SO JUST CROSS YOUR FINGERS AND OR CLAWS AND HOPE FOR THE BEST."", ""LIEUTENANT BRATTS. THESE ARE THE TWO FLIGHT INSTRUCTORS I TOLD YOU ABOUT. I'D LIKE TO JUST SHOW THEM THE INTERIOR HANGAR IN ADDITION TO THE EXTERNALS. FIVE MINUTES."", ""YES, SIR. IT'S JUST THAT I INQUIRED FURTHER AND I COULD FIND NO RECORD OF ANY FLIGHT INSTRUCTORS VISITING. CERTAINLY NO FEMALE FLIGHT INSTRUCTORS"", 'THE NINETY-NINES. HEH HEH.', ""SO I'M SORRY, SIR. BUT YOU AND THESE GIRL INSTRUCTORS AREN'T TEACHING ANYONE HERE ON THIS BASE ANYTHING TODAY, BECAUSE…""]","['Diz', 'Diz', 'Felicia Book', 'Diz', 'Ms.Jones', 'Diz', 'Felicia Book', 'Diz', 'Felicia Book', 'Diz', 'Ms.Jones', 'Felicia Book', 'Ms.Jones', 'Felicia Book', 'Diz', 'Diz', 'Lieutenant Bratts', 'ID- 16', 'Lieutenant Bratts']","[""['Fear']"", ""['Fear', 'Joy']"", ""['Fear', 'Sadness', 'Surprise']"", ""['Fear']"", ""['Fear', 'Surprise']"", ""['Anger', 'Sadness']"", ""['Surprise']"", ""['Fear']"", ""['Surprise']"", ""['Fear']"", ""['Sadness', 'Surprise']"", ""['Fear']"", ""['Fear', 'Surprise']"", ""['Fear', 'Sadness']"", ""['Fear', 'Sadness']"", '[Neutral]', '[Neutral]', ""['Joy']"", ""['Sadness']""]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 2, 3, 3]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 1, 2, 1, 2]",1644,TRAIN,American Vampire vol. 4 - #8,/Utilisateurs/umushtaq/multimodal_er/EmoComics35/raw_files/images/001644/images/page00013.jpg
688,QC copy - 1644 - 23 American Vampire vol. 4 - AVC2 8.xlsx,14,"[""WHAT THE… CAN'T… MOVE MY…"", ""ACTUALLY THERE'S A LOT WE GIRLS COULD TEACH YOU."", 'THIS WAY! THE ELEVATOR TO THE LOWER LEVELS IS THROUGH HERE!', 'YOU REALLY THINK THE TONGUE MIGHT BE HERE ALREADY?', ""I'M TELLING YOU, SOMETHING ABOUT THE LAST DELIVERY WASN'T RIGHT. HERE!"", ""THIS IS A VAULT. WE CAN TALK IN HERE. I'LL WALK YOU THROUGH HOW WE'LL GET DOWN TO THE ISKAKKU."", ""LET'S JUST HOPE WE'RE NOT…""]","['Lieutenant Bratts', 'Ms.Jones', 'Diz', 'Felicia Book', 'Diz', 'Diz', 'Diz']","[""['Fear', 'Surprise']"", ""['Anger', 'Disgust', 'Joy']"", ""['Fear']"", ""['Fear', 'Surprise']"", ""['Anger']"", '[Neutral]', ""['Fear']""]","[4, 4, 5, 5, 5, 5, 5]","[1, 2, 1, 2, 3, 4, 5]",1644,TRAIN,American Vampire vol. 4 - #8,/Utilisateurs/umushtaq/multimodal_er/EmoComics35/raw_files/images/001644/images/page00014.jpg
689,QC copy - 1644 - 23 American Vampire vol. 4 - AVC2 8.xlsx,15,"['… TOO LATE.', 'OH NO.', '"" THEY\'RE INITIATING COUNTDOWN…']","['Diz', 'Ms.Jones', 'Diz']","[""['Fear', 'Surprise']"", ""['Fear', 'Surprise']"", ""['Fear', 'Sadness']""]","[2, 2, 2]","[1, 2, 3]",1644,TRAIN,American Vampire vol. 4 - #8,/Utilisateurs/umushtaq/multimodal_er/EmoComics35/raw_files/images/001644/images/page00015.jpg
690,QC copy - 1644 - 23 American Vampire vol. 4 - AVC2 8.xlsx,16,"['""… WE GOT ABOUT TWO MINUTES TILL LAUNCH BOYS. YOU BOTH ALL RIGHT? "" ', '"" STANDING BY. ""', '"" AND YOU SKINNER? ""', '"" WHAT HE SAID, SURE. ""', '"" GOOD ENOUGH. NOW IT\'LL TAKE A BOUT FORTY SECONDS TO CLEAR ORBIT AND THEN ABOUT THIRTY FIVE MINUTES TO REACH THE SATELLITE. ONCE THERE, YOU TWO GET TO OFFICIALLY BE THE FIRST AMERICAN TO PERFORM A SPACE WALK. ONE STEP AT A TIME.', '"" ALL RIGHT, ONE MINUTE. ""', 'HERE WE GO.', 'HEY.', 'POOLE.', 'THAT STUFF YOU SAID BACK AT THE HOTEL, ABOUT ME BEING ONE OF THE GOOD GUYS. I HEARD THAT. AND I JUST WANTED TO SAY…', 'THANKS.', ""BUT TELL ME YOU'RE NOT THAT FUCKING DUMB."", '@ALL RIGHT, THIRTY SECONDS.', ""AND LISTEN, I JUST WANT TO SAY TO BOTH OF YOU. GOOD LUCK. AND BE CAREFUL UP THERE. LIKE IT OR NOT, WE'RE A TEAM.""]","['Agent Bixby', 'Cal', 'Agent Bixby', 'Skinner', 'Agent Bixby', 'Agent Bixby', 'Cal', 'Skinner', 'Skinner', 'Skinner', 'Skinner', 'Skinner', 'Agent Bixby', 'Agent Bixby']","[""['Fear', 'Surprise']"", ""['Fear']"", ""['Fear', 'Surprise']"", ""['Fear']"", ""['Fear']"", ""['Fear']"", ""['Fear']"", ""['Fear']"", ""['Fear']"", ""['Fear', 'Sadness']"", ""['Anger', 'Fear', 'Sadness']"", ""['Anger', 'Fear', 'Sadness']"", ""['Fear']"", ""['Fear', 'Sadness']""]","[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]","[1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14]",1644,TRAIN,American Vampire vol. 4 - #8,/Utilisateurs/umushtaq/multimodal_er/EmoComics35/raw_files/images/001644/images/page00016.jpg
691,QC copy - 1644 - 23 American Vampire vol. 4 - AVC2 8.xlsx,17,"['SIGNING OFF TILL LAUNCH.', ""ALL RIGHT AGENT POOLE. ITS JUST YOU AND ME TALKING NOW. SO, ONCE YOU SWITCH OUT THE FILM THAT SATELLITE, YOU'RE GOING TO DO LIKE WE SAID, AM I RIGHT? YOU COMPLETE THE MISSION, AND YOU BLOW SKINNER SWEET TO HELL."", '@YOU GOT THAT?', 'I GOT IT.', '"" IT\'S A TRICK! ""']","['Agent Bixby', 'Agent Bixby', 'Agent Bixby', 'Agent Poole', 'ID- 17']","[""['Anger', 'Fear']"", ""['Anger', 'Fear']"", ""['Anger', 'Fear']"", ""['Fear', 'Sadness']"", ""['Anger', 'Fear', 'Surprise']""]","[1, 3, 3, 4, 4]","[1, 1, 2, 1, 2]",1644,TRAIN,American Vampire vol. 4 - #8,/Utilisateurs/umushtaq/multimodal_er/EmoComics35/raw_files/images/001644/images/page00017.jpg
692,QC copy - 1644 - 23 American Vampire vol. 4 - AVC2 8.xlsx,18,"[""STOP THEM THEY'RE TRYING TO INFILTRATE THE LOWER LOWER LEVELS!"", 'PEARL! BEHIND YOU! GORGON GAS!', 'GOT IT!', '#AGGHH!!', '#AGHHH!!', 'HURRY, THE ELEVATOR IS AROUND THE CORNER.', 'SO IF THE TONGUE IS IN HERE, WHERE ARE THEY?', ""HOPEFULLY IT'S JUST A SMALL FORCE. NOTHING WE CAN'T--""]","['ID- 17', 'Felicia Book', 'Ms.Jones', 'ID- 17', 'ID- 18', 'Diz', 'Ms.Jones', 'Felicia Book']","[""['Anger', 'Fear', 'Surprise']"", ""['Fear', 'Surprise']"", ""['Anger']"", ""['Anger', 'Fear', 'Surprise']"", ""['Anger', 'Fear', 'Surprise']"", ""['Fear', 'Surprise']"", ""['Fear', 'Surprise']"", ""['Fear', 'Surprise']""]","[1, 2, 3, 3, 4, 4, 4, 4]","[1, 2, 1, 2, 1, 2, 3, 4]",1644,TRAIN,American Vampire vol. 4 - #8,/Utilisateurs/umushtaq/multimodal_er/EmoComics35/raw_files/images/001644/images/page00018.jpg
693,QC copy - 1644 - 23 American Vampire vol. 4 - AVC2 8.xlsx,19,"['--HANDLE.', 'SORRY, LADIES. BUT THIS IS WHERE THE MISSION ENDS.']","['Felicia Book', 'Diz']","[""['Fear', 'Surprise']"", ""['Joy']""]","[2, 2]","[1, 2]",1644,TRAIN,American Vampire vol. 4 - #8,/Utilisateurs/umushtaq/multimodal_er/EmoComics35/raw_files/images/001644/images/page00019.jpg
694,QC copy - 1644 - 23 American Vampire vol. 4 - AVC2 8.xlsx,20,"['""… FOR ALL OF YOU. ""']",['Diz'],"[""['Joy']""]",[1],[1],1644,TRAIN,American Vampire vol. 4 - #8,/Utilisateurs/umushtaq/multimodal_er/EmoComics35/raw_files/images/001644/images/page00020.jpg
695,QC copy - 1660 - 39 Dragon Age vol. 3 Engano - Deception 1.xlsx,1,"['THEY SAY THERE ARE NO SMALL ROLES. ONLY SMALL ACTORS.', 'THAT WAS ME. A SMALL ACTRESS, WHO HATED THE ROLES AVAILABLE TO HER.', 'SO NOW I MAKE MY OWN ROLES.', 'I MAKE MY OWN RULES, TOO.', 'ROLE OF A LIFETIME.']","['OLIVIA', 'OLIVIA', 'OLIVIA', 'OLIVIA', 'OLIVIA']","[""['Anger', 'Disgust']"", ""['Anger', 'Disgust']"", ""['Joy']"", ""['Joy']"", ""['Joy']""]","[1, 2, 2, 2, 2]","[1, 1, 2, 3, 4]",1660,TRAIN,Dragon Age vol. 3 Engano - Deception #1,/Utilisateurs/umushtaq/multimodal_er/EmoComics35/raw_files/images/001660/images/page00001.jpg
696,QC copy - 1660 - 39 Dragon Age vol. 3 Engano - Deception 1.xlsx,2,"['THE TEVINTER CITY OF VENTUS. ALSO OFTEN REFERRED TO BY ITS PREVIOUS NAME, QARINUS.', 'APPARENTLY THE CITY LIKES HAVING MULTIPLE PERSONAS. DEFINITELY A PLACE FOR SOMEONE LIKE ME.', 'RUMOR HAS IT THAT THE QUNARI HAVE THEIR EYES ON THIS CITY.', 'SOME SAY WAR IS IMMINENT.', 'THAT THE CITY WILL FALL.', 'SO THE PEOPLE OF VENTUS ARE DESPERATE.', 'THEY NEED TO LEAVE, AND FAST.', 'THE LAST THING THEY NEED IS TO DEAL WITH AN INQUISITIVE MAGISTER.', ""THIS IS THE ROLE I'LL BE PLAYING IN TODAY'S PERFORMANCE.""]","['OLIVIA', 'OLIVIA', 'OLIVIA', 'OLIVIA', 'OLIVIA', 'OLIVIA', 'OLIVIA', 'OLIVIA', 'OLIVIA']","[""['Surprise', 'Joy']"", ""['Joy']"", ""['Sadness', 'Surprise']"", ""['Sadness', 'Surprise']"", ""['Sadness', 'Surprise']"", ""['Sadness', 'Surprise']"", ""['Sadness']"", ""['Fear', 'Sadness']"", ""['Joy']""]","[1, 1, 2, 3, 3, 4, 4, 5, 5]","[1, 2, 1, 1, 2, 1, 2, 1, 2]",1660,TRAIN,Dragon Age vol. 3 Engano - Deception #1,/Utilisateurs/umushtaq/multimodal_er/EmoComics35/raw_files/images/001660/images/page00002.jpg
697,QC copy - 1660 - 39 Dragon Age vol. 3 Engano - Deception 1.xlsx,3,"[""THERE'S A MAGISTER IN VENTUS NAMED QINTARA."", ""HE HASN'T BEEN SEEN IN YEARS. BUT THEY SAY HE PRACTICES SOME DARK MAGICS."", 'HIS SON JUST EMERGED FROM THE FAMILY ESTATE.', 'YOUNG THING, LOCKED IN THAT ESTATE FOR SO LONG?', ""HIGHLY UNLIKELY HE'LL KNOW HOW TO DEAL WITH A MAGISTER LOOKING INTO RUMORS THAT HIS FAMILY WAS VENATORI, COLLABORATING WITH THE ELDER ONE TO TAKE OVER THE WORLD."", 'THE ROOKIE PLAY WOULD BE TO HEAD STRAIGHT INTO A MEETING WITH THE YOUNG MAN.', 'BUT WHEN PLAYING A ROLE LIKE THIS, YOU WANT THE REST OF THE WORLD TO SELL YOU IN THE PART.', ""LET A FEW OF VENTUS'S MOST INFLUENTIAL AND CHATTY RESIDENTS KNOW I'M HERE. HINT AT WHY."", ""BY THE TIME I APPROACH THE YOUNG MAN, HE'LL BE TERRIFIED.""]","['OLIVIA', 'OLIVIA', 'OLIVIA', 'OLIVIA', 'OLIVIA', 'OLIVIA', 'OLIVIA', 'OLIVIA', 'OLIVIA']","[""['Surprise']"", ""['Fear', 'Surprise']"", ""['Surprise']"", ""['Sadness', 'Surprise']"", ""['Sadness', 'Surprise']"", ""['Joy']"", ""['Joy']"", ""['Joy']"", ""['Fear']""]","[1, 1, 1, 2, 2, 3, 3, 4, 5]","[1, 2, 3, 1, 2, 1, 2, 1, 1]",1660,TRAIN,Dragon Age vol. 3 Engano - Deception #1,/Utilisateurs/umushtaq/multimodal_er/EmoComics35/raw_files/images/001660/images/page00003.jpg
698,QC copy - 1660 - 39 Dragon Age vol. 3 Engano - Deception 1.xlsx,4,"[""THIS ONE'S NOT TO BE TRIFLED WITH. HE SEEMS THE KIND OF MAN WHO WOULD SEE THROUGH ME IN AN INSTANT."", ""DON'T YOU HAVE A MAN FROM TEVINTER WHO CAN HANDLE THIS SORT OF THING?"", 'ADDITIONALLY, IT IS A GOOD RULE IN THIS LINE OF WORK TO NEVER DEAL WITH ANYONE WHO HAS MORE SECRETS THAN YOU DO.', ""HE'S A WANTED MAN. WE CAN'T TAKE THAT RISK."", ""WE'RE RUNNING OUT OF TIME. THIS WHOLE TOWN IS."", ""ALTHOUGH, NOW I'M CURIOUS. WHICH IS ALSO SOMETHING TO AVOID."", 'MUCH LIKE RUNNING INTO FORMER MARKS.']","['OLIVIA', 'MAGISTER PAVUS', 'OLIVIA', 'AARON', 'MAGISTER PAVUS', 'OLIVIA', 'OLIVIA']","[""['Fear', 'Surprise']"", ""['Surprise']"", ""['Fear']"", ""['Fear']"", ""['Sadness', 'Surprise']"", ""['Surprise', 'Joy']"", ""['Surprise']""]","[1, 1, 1, 2, 2, 2, 3]","[1, 2, 3, 1, 2, 3, 1]",1660,TRAIN,Dragon Age vol. 3 Engano - Deception #1,/Utilisateurs/umushtaq/multimodal_er/EmoComics35/raw_files/images/001660/images/page00004.jpg
699,QC copy - 1660 - 39 Dragon Age vol. 3 Engano - Deception 1.xlsx,5,"['OR GETTING YOUR FEELINGS MIXED UP IN YOUR BUSINESS.', ""HE SHOULD NOT BE HERE. HE'S SUPPOSED TO BE IN FERELDEN."", 'I SHOULD JUST LEAVE…']","['OLIVIA', 'OLIVIA', 'OLIVIA']","[""['Fear', 'Sadness']"", ""['Fear', 'Surprise']"", ""['Fear']""]","[1, 1, 1]","[1, 2, 3]",1660,TRAIN,Dragon Age vol. 3 Engano - Deception #1,/Utilisateurs/umushtaq/multimodal_er/EmoComics35/raw_files/images/001660/images/page00005.jpg
700,QC copy - 1660 - 39 Dragon Age vol. 3 Engano - Deception 1.xlsx,6,"[""… OR PERHAPS I'LL JUST WORK QUICKLY."", 'PARDON ME. ARE YOU CALIX QINTARA?', 'I AM. AND YOU ARE…?', 'MAGISTER ARAMIS.', 'HAVE YOU HEARD OF ME?', 'OF COURSE. YOUR MERCY IS KNOWN ACROSS ALL OF TEVINTER.', 'MY… MERCY?', 'PLEASE, DEAR MAGISTER. WE ALL KNOW THAT VENTUS IS SOON TO FALL. AND MY FATHER, HE IS ILL.', ""OUR FAMILY'S HOLDINGS, OUR LIBRARY, EVERYTHING OF VALUE… WE WILL NOT BE ABLE TO GET IT OUT OF THE CITY BEFORE THE QUNARI ATTACK."", 'IF SOMEONE OF YOUR MERCY AND GENEROSITY WOULD ASSIST IN TRANSPORTING THESE ITEMS, THEN WHEN WE REACH SAFETY--', ""… YOU'LL LIQUIDATE THE HOLDINGS AND REPAY ME A HUNDRED FOLD.""]","['OLIVIA', 'OLIVIA', 'CALIX ', 'OLIVIA', 'OLIVIA', 'CALIX', 'OLIVIA', 'CALIX', 'CALIX', 'CALIX', 'OLIVIA']","[""['Joy']"", ""['Joy']"", ""['Surprise']"", ""['Surprise']"", ""['Surprise']"", ""['Joy']"", ""['Surprise']"", ""['Fear', 'Sadness']"", ""['Fear', 'Sadness']"", ""['Fear', 'Sadness']"", ""['Surprise']""]","[1, 1, 1, 3, 4, 5, 5, 6, 6, 7, 7]","[2, 3, 4, 1, 1, 1, 2, 1, 2, 1, 2]",1660,TRAIN,Dragon Age vol. 3 Engano - Deception #1,/Utilisateurs/umushtaq/multimodal_er/EmoComics35/raw_files/images/001660/images/page00006.jpg
701,QC copy - 1660 - 39 Dragon Age vol. 3 Engano - Deception 1.xlsx,7,"['HEY!', 'CUT THE ACT, CHILD. YOU ARE NO QINTARA.', 'I BEG YOUR PARDON?', 'YOU ARE A CON ARTIST. A GRIFTER. I KNOW THE SCAM YOU\'RE PLAYING. "" THE CHASIND PRINCE, "" IT\'S OFTEN CALLED.', 'BUT I AM NOT CHASIND.', ""YOU'RE NOT A SMART PERSON, ARE YOU?"", 'THEN I SHALL BE BLUNT. YOU ARE, EITHER BY CHOICE OR HAPPENSTANCE, A LIAR WITH NO CONNECTION TO THE RECLUSIVE HOUSE OF QINTARA.', 'I KNOW NOTHING OF THIS CHASIND PRINCE. BUT IF YOU KNOW THAT CON BY NAME, THEN I SUSPECT YOU ARE NOT A MAGISTER.', ""LET'S JUST SKIP THE FANCY TALK, SISTER. NEITHER OF US AIN'T WHAT WE PRETEND TO BE."", 'YOU EXPOSE ME, I EXPOSE YOU.', 'THAT "" FANCY TALK "" IS NOT A ROLE I PLAY, YOUNG MAN. IT\'S CALLED CLASS. CLEARLY, YOU HAVE NONE.', 'HOWEVER, YOU ARE NOT A COMPLETE IMBECILE. SO WE APPEAR TO BE AT A STALEMATE.']","['CALIX', 'OLIVIA', 'CALIX', 'OLIVIA', 'CALIX', 'OLIVIA', 'OLIVIA', 'CALIX', 'CALIX', 'CALIX', 'OLIVIA', 'OLIVIA']","[""['Anger']"", ""['Anger']"", ""['Surprise']"", ""['Anger']"", ""['Fear', 'Surprise']"", ""['Anger', 'Disgust']"", ""['Anger']"", ""['Anger', 'Fear', 'Surprise']"", ""['Surprise', 'Joy']"", ""['Surprise', 'Joy']"", ""['Sadness', 'Surprise']"", ""['Disgust', 'Sadness']""]","[1, 1, 1, 1, 1, 2, 2, 3, 4, 4, 5, 5]","[1, 2, 3, 4, 5, 1, 2, 1, 1, 2, 1, 2]",1660,TRAIN,Dragon Age vol. 3 Engano - Deception #1,/Utilisateurs/umushtaq/multimodal_er/EmoComics35/raw_files/images/001660/images/page00007.jpg
702,QC copy - 1660 - 39 Dragon Age vol. 3 Engano - Deception 1.xlsx,8,"[""I DON'T SEE THE PROBLEM. I KEEP DOING WHAT I DO, GET SOME MONEY TO SKIP THIS TOWN BEFORE THE QUNARI INVADE…"", '… AND YOU DO WHATEVER THE HELL YOU CAME TO TOWN TO DO.', ""THAT'S NOT POSSIBLE, AS I CAME HERE TO DO YOU."", 'ER… PERSUADE YOU THAT I WAS A MAGISTER AND WORK THE SITUATION TO A BRIBE.', 'I SPENT THE DAY SPREADING WORD THAT HOUSE QINTARA WAS UNDER INVESTIGATION.', 'I CAN SHIFT TARGETS EASILY ENOUGH. BUT I AM NOW LINKED TO YOU.', 'SO, MAYBE WE CAN WORK TOGETHER.', 'NO. NOT AN OPTION, AS YOU ARE AN AMATEUR. AND A MORON.', 'I WILL TRY TO SALVAGE THIS SITUATION AS BEST I CAN. YOU CAN FEEL FREE TO POACH YOUR SMALL GAME.', 'TRY NOT TO SCARE OFF THE BIG PREY.', 'BIG PREY, HUH?  ']","['CALIX', 'CALIX', 'OLIVIA', 'OLIVIA', 'OLIVIA', 'OLIVIA', 'CALIX', 'OLIVIA', 'OLIVIA', 'OLIVIA', 'CALIX']","[""['Anger']"", ""['Anger']"", ""['Fear']"", ""['Fear']"", ""['Fear']"", ""['Disgust', 'Surprise']"", ""['Joy']"", ""['Fear', 'Surprise']"", ""['Joy']"", ""['Sadness']"", ""['Surprise']""]","[1, 1, 2, 3, 4, 4, 4, 4, 5, 6, 7]","[1, 2, 1, 1, 1, 2, 3, 4, 1, 1, 3]",1660,TRAIN,Dragon Age vol. 3 Engano - Deception #1,/Utilisateurs/umushtaq/multimodal_er/EmoComics35/raw_files/images/001660/images/page00008.jpg
703,QC copy - 1660 - 39 Dragon Age vol. 3 Engano - Deception 1.xlsx,9,"['SO I TAKE A LEFT WHEN I REACH THE DOCKS…?', 'THAT IS CORRECT.', 'THANK YOU…', 'EXCUSE ME, SER…', '… YES?', 'I WAS WONDERING IF YOU COULD ASSIST ME.', ""OKAY, PERHAPS THAT WASN'T NICE. BUT I DIDN'T TELL HIM TO TRY TO SCAM THE GENTLEMAN AT THE BAR."", 'WELL, AS I RECALL, HOUSE QINTARA WAS RUMORED TO BE IN LEAGUE WITH THE VENATORI.', 'AS A MEMBER OF THE MAGISTERIUM, IT WOULD PROBABLY BE MY DUTY TO LOOK INTO SUCH THINGS.', 'MAGISTERIUM…?']","['OLIVIA', 'MAGISTER PAVUS', 'OLIVIA', 'CALIX', 'MAGISTER PAVUS', 'CALIX', 'OLIVIA', 'MAGISTER PAVUS', 'MAGISTER PAVUS', 'CALIX']","[""['Surprise', 'Joy']"", ""['Surprise', 'Joy']"", ""['Joy']"", '[Neutral]', ""['Surprise']"", ""['Fear']"", ""['Fear', 'Surprise']"", ""['Surprise']"", ""['Fear']"", ""['Fear', 'Surprise']""]","[1, 1, 1, 3, 3, 3, 4, 5, 5, 6]","[1, 2, 3, 1, 2, 3, 1, 1, 2, 1]",1660,TRAIN,Dragon Age vol. 3 Engano - Deception #1,/Utilisateurs/umushtaq/multimodal_er/EmoComics35/raw_files/images/001660/images/page00009.jpg
704,QC copy - 1660 - 39 Dragon Age vol. 3 Engano - Deception 1.xlsx,10,"['SO WHILE I WOULD BE HAPPY TO HELP A STRAPPING YOUNG LAD LIKE YOU ESCAPE THE CITY BEFORE ANYTHING BAD HAPPENS…', '… I WOULD THEN BE COMPELLED TO SEIZE ANY AND ALL ASSETS I ASSISTED IN REMOVING FROM VENTUS.', 'ON BEHALF OF THE MAGISTERIUM.', 'UNTIL AN INVESTIGATION RESOLVED THE ISSUE OF VENATORI INFLUENCE, OF COURSE.', 'UM… WELL… I HAVE ALTERNATE FUNDING, SO…', ""NOT INTERESTED? SUCH A PITY. I'D HAVE LOVED TO HELP."", ""FOR ANDRASTE'S SAKE… RUN AWAY, YOUNG MAN.""]","['MAGISTER PAVUS', 'MAGISTER PAVUS', 'MAGISTER PAVUS', 'MAGISTER PAVUS', 'CALIX', 'MAGISTER PAVUS', 'MAGISTER PAVUS']","[""['Joy']"", ""['Sadness']"", ""['Joy']"", ""['Sadness']"", ""['Fear', 'Sadness']"", ""['Sadness', 'Surprise']"", ""['Anger']""]","[1, 1, 2, 3, 4, 4, 6]","[1, 2, 1, 1, 1, 2, 1]",1660,TRAIN,Dragon Age vol. 3 Engano - Deception #1,/Utilisateurs/umushtaq/multimodal_er/EmoComics35/raw_files/images/001660/images/page00010.jpg
705,QC copy - 1660 - 39 Dragon Age vol. 3 Engano - Deception 1.xlsx,11,"['I TELL YOU TO STAY AWAY FROM THE BIG PREY. YOU IMMEDIATELY GO POACHING.', 'AND END UP FACING DOWN A MAGISTER WHO I SIMPLY ASKED FOR DIRECTIONS.', 'AS I SAID… A MORON.', 'AND LIKE I SAID… WE COULD WORK TOGETHER.', 'NO. WE ARE NOT PEERS. YOU ARE A SMALL TIME GRIFTER. I AM A PROFESSIONAL.', 'ROUGH DATE?', ""YOU HAVE NO IDEA. AFTER WHAT SHE DID TO ME, I DON'T THINK MY FATHER--THE MAGISTER --WILL LET ME BACK INTO OUR HOME."", 'WHAT? WHAT DID SHE DO?']","['OLIVIA', 'OLIVIA', 'OLIVIA', 'CALIX', 'OLIVIA', 'ID-1', 'CALIX', 'ID-1']","[""['Joy']"", ""['Sadness', 'Joy']"", ""['Joy']"", ""['Surprise']"", ""['Sadness', 'Joy']"", ""['Surprise']"", ""['Fear', 'Sadness']"", ""['Fear', 'Surprise']""]","[2, 2, 2, 3, 3, 5, 6, 6]","[1, 2, 3, 1, 2, 1, 1, 2]",1660,TRAIN,Dragon Age vol. 3 Engano - Deception #1,/Utilisateurs/umushtaq/multimodal_er/EmoComics35/raw_files/images/001660/images/page00011.jpg
706,QC copy - 1660 - 39 Dragon Age vol. 3 Engano - Deception 1.xlsx,12,"['HEY…', 'WE SHOULD TALK.', ""WHAT KIND OF LADY DESTROYS THE REPUTATION OF A MAGISTER'S SON?"", 'AND WAIT… YOUR STAFF. HOW CAN THAT EVEN CONDUCT MAGICAL ENERGIES?', ""I SHOULD HAVE KNOWN THAT PROP-MASTER WASN'T WORTH THE COIN HE WAS PAID."", 'I ASSURE YOU, MY STAFF IS REAL. BUT EVEN IF IT WERE FAKE…', '… MY MABARI IS NOT.']","['ID-1', 'ID-1', 'ID-1', 'ID-1', 'OLIVIA', 'OLIVIA', 'OLIVIA']","[""['Anger']"", ""['Anger']"", ""['Anger']"", ""['Anger', 'Surprise']"", ""['Anger', 'Surprise']"", ""['Anger']"", ""['Anger']""]","[1, 2, 2, 3, 3, 4, 5]","[1, 1, 2, 1, 2, 2, 3]",1660,TRAIN,Dragon Age vol. 3 Engano - Deception #1,/Utilisateurs/umushtaq/multimodal_er/EmoComics35/raw_files/images/001660/images/page00012.jpg
707,QC copy - 1660 - 39 Dragon Age vol. 3 Engano - Deception 1.xlsx,13,"[""SOMEONE'S BEEN THROUGH HERE."", 'SEARCH FOR--URK!', ""< NOT LONG AFTER THIS PATROL FAILS TO RETURN, THE CITY WILL KNOW WE'RE HERE. > *"", '< THEN WE SPEED UP THE TIMETABLE. > ']","['ID-2', 'ID-2', 'ID-3', 'ID-4']","[""['Fear', 'Surprise']"", ""['Anger', 'Fear']"", ""['Fear', 'Sadness']"", ""['Surprise']""]","[3, 4, 7, 7]","[1, 1, 1, 2]",1660,TRAIN,Dragon Age vol. 3 Engano - Deception #1,/Utilisateurs/umushtaq/multimodal_er/EmoComics35/raw_files/images/001660/images/page00013.jpg
